"{item:$subject} joined an event of page {var:$linked_page_title}:";"{item:$subject} joined an event of page {var:$linked_page_title}:"
"Your request to join the page event {item:$subject} has been approved.";"Your request to join the page event {item:$subject} has been approved."
"{item:$object} has requested to join the page event {item:$subject}.";"{item:$object} has requested to join the page event {item:$subject}."
"{item:$subject} has invited you to the page event {item:$object}.";"{item:$subject} has invited you to the page event {item:$object}."
"Delete Page Event ?";"Delete Page Event ?"
"Are you sure you want to delete this page event ? It will not be recoverable after being deleted.";"Are you sure you want to delete this page event ? It will not be recoverable after being deleted."
"Delete";"Delete"
"Delete the selected page events?";"Delete the selected page events?"
"Are you sure that you want to delete the %s page event?  It will not be recoverable after being deleted.";"Are you sure that you want to delete the %s page event?  It will not be recoverable after being deleted.";"Are you sure that you want to delete the %s page events?  It will not be recoverable after being deleted."

"All the events for the Pages in your community are listed below. Here, you can monitor these events and delete offensive material if necessary.";"All the events for the Pages in your community are listed below. Here, you can monitor these events and delete offensive material if necessary."


"&raquo;";"&raquo;"
"Nothing has been posted here yet - be the first!";"Nothing has been posted here yet - be the first!"
"Updates";"Updates"
"Post Something...";"Post Something..."
"Are you sure that you want to delete the Page event titled ""%1$s"" last modified %2$s? It will not be recoverable after being deleted.";"Are you sure that you want to delete the Page event titled ""%1$s"" last modified %2$s? It will not be recoverable after being deleted."
"Would you like to add this member as a friend?";"Would you like to add this member as a friend?"
"You have no friends you can invite.";"You have no friends you can invite."
"&#171; Previous";"&#171; Previous"
"Starts:";"Starts:"
"Ends:";"Ends:"
"Hosted by";"Hosted by"
"Created by";"Created by"
"%s person";"%s person";"%s people"
"attending";"attending"
"maybe attending";"maybe attending"
"Page Event Details";"Page Event Details"
"not attending";"not attending"
"Your RSVP";"Your RSVP"
"%1$s has invited you to the sitepage event %2$s";"%1$s has invited you to the sitepage event %2$s"
"ignore request";"ignore request"
"%s Upcoming_Event";"%s Upcoming Event";"%s Upcoming Events"
"%s guest";"%s guest";"%s guests"
"Date";"Date"
"Time";"Time"
"%1$s at %2$s";"%1$s at %2$s"
"Where";"Where"
"Map";"Map"
"Led by";"Led by"
"RSVPs";"RSVPs"
"awaiting reply";"awaiting reply"
"Search Guests";"Search Guests"
"This Page event has %1$s guest.";"This Page event has %1$s guest.";"This page event has %1$s guests."
"This Page event has %1$s guest that matched the query ""%2$s"".";"This Page event has %1$s guest that matched the query ""%2$s""."
"See Waiting";"See Waiting"
"This Page event has %s member waiting approval or waiting for a invite response.";"This Page event has %s member waiting approval or waiting for a invite response.";"This Page event has %s members waiting approval or waiting for a invite response."
"Add Friend";"Add Friend"
"Remove Friend";"Remove Friend"
"Reject_Request";"Reject Request"
"Cancel_Invite";"Cancel Invite"
"Awaiting Reply";"Awaiting Reply"
"Next";"Next"
"'s Events";"'s Events"
"Search: ";"Search: "
"Past_Events";"Past Events"
"My_Events";"My Events"
"List by:";"List by:"
"Search:";"Search:"
"All_My_Events";"All My Events"
"Only_Events_I_Lead";"Only Events I Lead"
"View_Event";"View Event"
"Posted by %s";"Posted by %s"
"No_events were found matching your search criteria.";"No events were found matching your search criteria."
"You have not created any events in this Page yet.";"You have not created any events in this Page yet."
"%1$sCreate%2$s one now!";"%1$sCreate%2$s one now!"
"No_past_events could be found.";"No past events could be found."
"No upcoming events could be found.";"No upcoming events could be found."
"No events have been created in this Page yet.";"No events have been created in this Page yet."
"&raquo; Events";"&raquo; Events"
"Guests";"Guests"
"Event Title";"Event Title"
"Featured Upcoming Events";"Featured Upcoming Events"
"Upcoming";"Upcoming"
"Most Joined";"Most Joined"
"Featured Events";"Featured Events"
"Most Viewed Events";"Most Viewed Events"
"Make Event of the Day";"Make Event of the Day"
"Add a Event of the Day";"Add a Event of the Day"
"Select a start date and end date below.This event will be displayed as ""Event of the Day"" for this duration.If more than one events of the day are found for a date then randomly one will be displayed.";"Select a start date and end date below.This event will be displayed as ""Event of the Day"" for this duration.If more than one events of the day are found for a date then randomly one will be displayed."
"Make Event Un-featured ?";"Make Event Un-featured ?"
"Are you sure that you want to make this Page Event un-featured ?";"Are you sure that you want to make this Page Event un-featured ?"
"Make Event Featured ?";"Make Event Featured ?"
"Are you sure that you want to make this Page Event featured?";"Are you sure that you want to make this Page Event featured?"
"Browse Events";"Browse Events"
"Event of the Day";"Event of the Day"
"_ACTIVITY_ACTIONTYPE_SITEPAGEEVENT_NEW";"New Page events creates by member"
"_ACTIVITY_ACTIONTYPE_SITEPAGEEVENT_JOIN";"Join a Page event"
"ITEM_TYPE_SITEPAGEEVENT_EVENT";"Page Events"
"ADMIN_ACTIVITY_TYPE_SITEPAGEEVENT_JOIN";"When someone joins a new Page event."
"ADMIN_ACTIVITY_TYPE_SITEPAGEEVENT_NEW";"When someone creates a new Page event."
"ACTIVITY_TYPE_SITEPAGEEVENT_ACCEPTED";"When my request to attend a Page event is approved."
"ACTIVITY_TYPE_SITEPAGEEVENT_APPROVE";"When someone requests to join my Page event."
"ACTIVITY_TYPE_SITEPAGEEVENT_INVITE";"When I'm invited to attend a Page event."
"ADMIN_ACTIVITY_TYPE_SITEPAGEEVENT_ADMIN_NEW";"When Page admin creates a new Page event."
"_ACTIVITY_ACTIONTYPE_SITEPAGEEVENT_ADMIN_NEW";"New Page events created by Page admin."
"{item:$object} created a new event:";"{item:$object} created a new event:"
"Create_an_Event";"Create an Event"
"Displays list of upcoming events of pages on the site.";"Displays list of upcoming events of pages on the site."

"_EMAIL_SITEPAGEEVENT_CREATENOTIFICATION_EMAIL_TITLE";"Page Event Email Notification"
"_EMAIL_SITEPAGEEVENT_CREATENOTIFICATION_EMAIL_DESCRIPTION";"This email goes to the owner and page admin of the Page when member create a page event in page."
"_EMAIL_SITEPAGEEVENT_CREATENOTIFICATION_EMAIL_SUBJECT";"[[page_title]] New Event: [item_title]"
"_EMAIL_SITEPAGEEVENT_CREATENOTIFICATION_EMAIL_BODY";"
[header]

[body_content]

[footer]"
"You have not added a location for your page event. Click";"You have not added a location for your page event. Click"

"{item:$subject} has created a page event {var:$eventname}.";"{item:$subject} has created a page event {var:$eventname}."


#Sitemobile
"mobilepagetitle-sitepageevent-browse-sitemobile-index";"Browse Page Events"
"mobilepagetitle-sitepageevent-create-sitemobile-index";"Create Event"
"mobilepagetitle-sitepageevent-edit-sitemobile-index";"Edit Events Detail"
"mobilepagetitle-sitepageevent-delete-sitemobile-index";"Delete Event"
"mobilepagetitle-sitepageevent-upload-sitemobile-photo";"Upload Photos"
"mobilepagetitle-sitepage-create-sitemobile-topic";"Post New Topic"




#Event Invite mail
"_EMAIL_SITEPAGEEVENT_INVITE_EMAIL_TITLE";"Page Event Invitation Email"
"_EMAIL_SITEPAGEEVENT_INVITE_EMAIL_DESCRIPTION";"This email goes to the all page member when event is created in page."
"_EMAIL_SITEPAGEEVENT_INVITE_EMAIL_SUBJECT";"You have been invited to join the event: [item_title]"
"_EMAIL_SITEPAGEEVENT_INVITE_EMAIL_BODY";"
[header]

You have been invited to join the event ""[item_title]"". Please click the following link to view it:[item_title_with_link]

[footer]"
"Page Event Profile Photos";"Page Event Profile Photos"
"Displays a Page event\'s photos on it\'s profile.";"Displays a Page event\'s photos on it\'s profile."
"Page Event Profile Rsvp";"Page Event Profile Rsvp"
"Displays a Page event's rsvp on it's profile.";"Displays a Page event's rsvp on it's profile."
"Page Events";"Page Events"
"Page Event Breadcrumb";"Page Event Breadcrumb"
"Displays breadcrumb on Page event's various pages.";"Displays breadcrumb on Page event's various pages."
